episode_id,seed_id,split,scenario_id,scenario_type,storm_severity,controller_type,time_s,scenario_phase,control_timestep_s,sample_interval_s,communication_delay_ms,sensor_noise_level,gust_start_s,wave_event_start_s,yaw_error_initial_deg,mean_wind_speed_mps,wind_speed_mps,rotor_arrival_wind_speed_mps,wind_direction_deg,turbulence_intensity,lidar_preview_wind_speed_5s_mps,lidar_preview_wind_speed_10s_mps,lidar_preview_wind_speed_20s_mps,lidar_preview_wind_speed_30s_mps,lidar_preview_direction_30s_deg,preview_confidence,wave_elevation_m,significant_wave_height_m,wave_transient_factor,platform_pitch_deg,platform_pitch_rate_deg_s,platform_surge_m,platform_heave_m,yaw_misalignment_deg,rotor_speed_rpm,generator_speed_rpm,blade_pitch_1_deg,blade_pitch_2_deg,blade_pitch_3_deg,yaw_angle_deg,M_tb_kNm,M_tb_norm,M_br_1_kNm,M_br_2_kNm,M_br_3_kNm,M_br_mean_kNm,Gamma_br_kNm,T_m_kN,T_m_safe_kN,a_n_mps2,generated_power_MW,rated_power_MW,e_P,delta_beta_1_deg,delta_beta_2_deg,delta_beta_3_deg,delta_yaw_deg,pitch_rate_1_deg_s,pitch_rate_2_deg_s,pitch_rate_3_deg_s,yaw_rate_deg_s,mooring_safety_margin,raw_action_violation,applied_action_violation,safety_projection_active,N_viol_pre_cumulative,N_viol_applied_cumulative,DEL_proxy_increment,load_reduction_reference
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,87.2,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,19.879,20.059,230.352,0.18,19.085,19.268,19.669,19.493,231.166,0.753,0.596,9,1.9,-0.367,-0.015,0.467,0.219,4.925,12.234,1189.875,8.562,8.562,8.562,225.448,30748.298,2.22632,4141.725,5322.392,4276.817,4580.311,494.721,5751.98,7600,0.21596,5.00868,5,0.001736,-0.00505,-0.00505,-0.00505,0.02015,0.0002,0.0002,0.0002,0.02056,0.243161,0,0,0,28,4,0.00996961,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,87.6,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,19.768,19.494,230.372,0.18,20.339,19.851,20.258,19.749,230.402,0.77,0.54,9,1.9,-0.579,0.03,0.458,0.211,4.086,12.087,1170.948,8.519,8.519,8.519,226.301,29927.982,2.16693,4266.905,5175.839,4012.61,4485.118,460.481,5857.359,7600,0.21478,4.96014,5,-0.007972,0.01935,0.01935,0.01935,0.01479,0.06101,0.06101,0.06101,-0.01342,0.229295,0,0,0,28,4,0.00896918,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,88,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,19.507,19.441,231.203,0.18,19.93,19.702,19.944,19.407,231.799,0.766,-0.489,9,1.9,-1.105,0.041,0.354,-0.194,5.522,12.051,1168.378,8.507,8.507,8.507,225.704,31753.021,2.29907,4621.848,5292.716,3950.98,4621.848,447.246,6189.104,7600,0.21829,5.00813,5,0.001625,0.01359,0.01359,0.01359,0.02229,-0.01441,-0.01441,-0.01441,0.01875,0.185644,0,0,0,28,4,0.01135918,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,88.4,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,19.872,19.782,230.228,0.18,20.411,19.672,19.688,18.885,229.716,0.778,-0.784,9,1.9,-1.247,0.054,0.248,-0.325,4.827,12.202,1183.842,8.559,8.559,8.559,225.423,31920.817,2.31122,4875.165,5142.198,3920.702,4646.022,483.546,5982.677,7600,0.21886,5.01893,5,0.003787,0.02518,0.02518,0.02518,0.02232,0.02897,0.02897,0.02897,0.00009,0.212806,0,0,0,28,4,0.01157778,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,88.8,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,20.065,19.608,230.526,0.18,20.627,19.692,19.737,19.419,229.893,0.773,-2.181,9,1.9,-1.918,0.142,0.088,-0.823,4.78,12.101,1174.532,8.519,8.519,8.519,225.774,34042.91,2.46487,5171.868,5038.026,4002.134,4737.343,490.139,6260.816,7600,0.22445,4.96111,5,-0.007778,0.00556,0.00556,0.00556,0.02839,-0.04904,-0.04904,-0.04904,0.01518,0.176208,0,0,0,28,4,0.0149604,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,89.2,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,19.177,19.831,229.474,0.18,20.197,19.098,20.094,19.147,229.56,0.777,-2.696,9,1.9,-2.094,0.096,-0.03,-0.921,4.544,12.154,1178.963,8.545,8.545,8.545,224.958,34352.449,2.48728,5378.408,4865.546,4124.397,4789.45,443.369,6237.265,7600,0.2241,4.96628,5,-0.006745,0.00528,0.00528,0.00528,0.02762,-0.00071,-0.00071,-0.00071,-0.00192,0.179307,0,0,0,28,4,0.01549834,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,89.6,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,19.127,20.044,227.712,0.18,19.745,19.492,19.78,19.596,226.575,0.745,-2.143,9,1.9,-1.804,0.172,0.081,-0.739,5.427,12.16,1181.101,8.567,8.567,8.567,222.314,35209.208,2.54931,5535.077,4642.534,4230.34,4802.65,488.285,6113.388,7600,0.22718,4.99709,5,-0.000582,0.00191,0.00191,0.00191,0.0282,-0.00843,-0.00843,-0.00843,0.00144,0.195607,0,0,0,28,4,0.01707324,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,90,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,19.651,19.39,231.308,0.18,19.977,19.803,19.229,20.057,230.92,0.743,-4.357,9,1.9,-2.97,0.184,-0.296,-1.528,4.511,12.096,1175.406,8.499,8.499,8.499,226.818,34471.792,2.49592,5640.121,4550.465,4550.465,4913.684,484.292,6520.912,7600,0.22608,5.01116,5,0.002232,0.01251,0.01251,0.01251,0.02078,0.0265,0.0265,0.0265,-0.01856,0.141985,0,0,0,28,4,0.01575069,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,90.4,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,18.797,20.152,229.719,0.18,20.504,20.73,19.098,19.395,229.155,0.778,-3.431,9,1.9,-2.322,0.196,-0.112,-1.186,4.797,12.144,1176.367,8.583,8.583,8.583,224.947,35206.211,2.5491,5540.396,4286.54,4682.659,4836.532,469.243,6522.444,7600,0.22765,4.94649,5,-0.010702,0.00502,0.00502,0.00502,0.02451,-0.01872,-0.01872,-0.01872,0.00933,0.141784,0,0,0,28,4,0.0171154,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,90.8,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,19.595,20.236,230.714,0.18,19.927,20.124,19.895,19.796,230.475,0.752,-4.532,9,1.9,-2.884,0.212,-0.269,-1.529,5.313,12.202,1183.603,8.573,8.573,8.573,225.431,38362.614,2.77764,5614.965,4297.734,5076.248,4996.315,465.721,6577.617,7600,0.23367,5.05656,5,0.011311,-0.01529,-0.01529,-0.01529,0.03014,-0.05078,-0.05078,-0.05078,0.01409,0.134524,0,0,0,28,4,0.02404359,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,91.2,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,20.35,20.04,229.779,0.18,19.862,20.069,19.924,20.812,228.902,0.741,-3.359,9,1.9,-2.131,0.194,-0.104,-1.223,4.173,12.165,1181.603,8.555,8.555,8.555,225.632,33859.056,2.45156,5154.562,4030.631,5025.961,4737.051,470.947,6224.209,7600,0.22518,5.02371,5,0.004742,-0.00993,-0.00993,-0.00993,0.0267,0.01341,0.01341,0.01341,-0.00862,0.181025,0,0,0,28,4,0.0146381,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,91.6,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,20.27,20.011,230.492,0.18,20.547,20.32,20.437,21.089,230.935,0.755,-3.864,9,1.9,-2.236,0.264,-0.109,-1.341,4.668,12.071,1173.437,8.544,8.544,8.544,225.851,35268.229,2.55359,5007.443,4062.795,5271.729,4780.656,478.574,6412.769,7600,0.22913,5.04251,5,0.008501,-0.01745,-0.01745,-0.01745,0.02641,-0.01879,-0.01879,-0.01879,-0.00071,0.156215,0,0,0,28,4,0.01722126,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,92,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,20.763,19.909,230.144,0.18,19.777,19.846,20.055,19.592,230.504,0.775,-3.142,9,1.9,-1.714,0.197,-0.094,-1.07,3.953,12.141,1177.307,8.54,8.54,8.54,226.212,33158.389,2.40082,4676.916,4070.849,5282.984,4676.916,404.045,6155.915,7600,0.22396,4.95892,5,-0.008217,-0.00909,-0.00909,-0.00909,0.02216,0.0209,0.0209,0.0209,-0.01062,0.190011,0,0,0,28,4,0.01346661,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,92.4,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,20.552,20.302,230.514,0.18,20.719,20.54,20.611,20.214,231.609,0.772,-3.944,9,1.9,-2.036,0.272,-0.19,-1.336,5.444,12.167,1180.665,8.59,8.59,8.59,225.092,35063.745,2.53878,4544.632,4267.009,5536.951,4782.864,502.725,6277.041,7600,0.22891,4.9581,5,-0.00838,-0.0059,-0.0059,-0.0059,0.02121,0.00798,0.00798,0.00798,-0.00237,0.174074,0,0,0,28,4,0.01681579,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,92.8,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,20.315,20.571,230.13,0.18,20.411,20.816,20.937,19.964,229.676,0.758,-3.378,9,1.9,-1.618,0.278,-0.111,-1.161,4.772,12.129,1177.337,8.643,8.643,8.643,225.386,34673.124,2.5105,4334.6,4468.37,5503.704,4768.891,489.875,6195.866,7600,0.22831,5.03883,5,0.007765,0.01407,0.01407,0.01407,0.02773,0.04992,0.04992,0.04992,0.01628,0.184754,0,0,0,28,4,0.01607693,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,93.2,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,19.725,19.913,230.282,0.18,20.558,20.056,20.102,19.663,229.825,0.769,-4.009,9,1.9,-1.912,0.234,-0.237,-1.458,4.152,12.149,1179.164,8.549,8.549,8.549,226.155,34462.303,2.49523,4214.226,4713.903,5436,4788.043,431.971,6276.422,7600,0.22707,4.95185,5,-0.00963,-0.00051,-0.00051,-0.00051,0.02422,-0.03647,-0.03647,-0.03647,-0.00876,0.174155,0,0,0,28,4,0.01569898,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,93.6,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,20.008,19.646,230.445,0.18,21.696,20.331,19.308,20.177,228.503,0.766,-2.797,9,1.9,-1.109,0.253,0.008,-0.916,5.014,12.061,1169.857,8.503,8.503,8.503,225.448,32053.456,2.32082,3935.533,4805.272,5206.934,4649.246,475.809,5834.52,7600,0.22308,4.95558,5,-0.008884,-0.01459,-0.01459,-0.01459,0.01818,-0.03518,-0.03518,-0.03518,-0.0151,0.2323,0,0,0,28,4,0.01175336,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,94,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,20.279,20.327,230.974,0.18,19.749,20.971,20.872,20.166,230.604,0.754,-3.308,9,1.9,-1.286,0.284,-0.099,-1.168,4.785,12.174,1181.839,8.583,8.583,8.583,226.211,32440.051,2.34881,3866.779,4976.008,4976.008,4606.265,492.991,5974.849,7600,0.2244,5.05522,5,0.011043,-0.01582,-0.01582,-0.01582,0.02241,-0.00309,-0.00309,-0.00309,0.01057,0.213836,0,0,0,28,4,0.01233878,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,94.4,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,20.846,20.222,227.733,0.18,19.668,20.546,19.875,20.258,229.672,0.769,-2.439,9,1.9,-0.715,0.245,0.079,-0.85,4.752,12.184,1182.732,8.563,8.563,8.563,223.017,31748.994,2.29878,3879.014,5129.212,4734.249,4580.825,467.874,5863.019,7600,0.22238,4.9746,5,-0.00508,-0.02358,-0.02358,-0.02358,0.03597,-0.01939,-0.01939,-0.01939,0.0339,0.22855,0,0,0,28,4,0.01132079,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,94.8,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,20.333,20.696,229.74,0.18,21.037,19.898,20.603,20.114,229.758,0.747,-0.872,9,1.9,0.337,0.238,0.318,-0.307,4.492,12.187,1183.559,8.634,8.634,8.634,225.278,31319.956,2.26771,4015.03,5264.813,4526.163,4602.002,441.874,5696.766,7600,0.22144,5.05656,5,0.011313,-0.00982,-0.00982,-0.00982,0.03038,0.03439,0.03439,0.03439,-0.01397,0.250425,0,0,0,28,4,0.01071185,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,95.2,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,20.508,20.867,229.403,0.18,20.041,21.228,20.031,19.822,229.014,0.773,-1.655,9,1.9,-0.007,0.241,0.166,-0.536,4.454,12.176,1178.213,8.687,8.687,8.687,224.972,31010.917,2.24534,4079.295,5224.41,4210.32,4504.675,479.823,5625.861,7600,0.22096,5.0437,5,0.00874,0.0228,0.0228,0.0228,0.02286,0.08155,0.08155,0.08155,-0.0188,0.259755,0,0,0,28,4,0.01029718,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,95.6,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,21.345,20.209,230.821,0.18,20.826,20.184,19.989,19.825,229.405,0.767,0.488,9,1.9,1.329,0.249,0.453,0.189,4.314,12.179,1182.761,8.609,8.609,8.609,226.533,32968.905,2.38711,4519.151,5442.106,4260.934,4740.73,467.584,6077.763,7600,0.22466,5.0697,5,0.01394,0.02391,0.02391,0.02391,0.02716,0.0028,0.0028,0.0028,0.01073,0.200294,0,0,0,28,4,0.01316094,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,96,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,20.627,19.555,230.735,0.18,19.991,19.391,20.021,20.383,230.498,0.762,2.336,9,1.9,2.353,0.223,0.777,0.789,4.862,12.039,1168.505,8.519,8.519,8.519,225.895,34961.72,2.53139,4805.42,5449.029,4161.811,4805.42,429.073,6561.982,7600,0.22774,5.05914,5,0.011828,0.01269,0.01269,0.01269,0.0224,-0.02807,-0.02807,-0.02807,-0.01189,0.136581,0,0,0,28,4,0.01665361,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,96.4,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,20.244,20.114,229.754,0.18,20.069,20.474,20.704,20.426,228.79,0.759,2.944,9,1.9,2.8,0.153,0.845,0.978,4.381,12.13,1178.728,8.558,8.558,8.558,225.393,35824.475,2.59386,5150.73,5410.099,4223.661,4928.163,469.668,6521.731,7600,0.2279,4.96012,5,-0.007975,-0.01604,-0.01604,-0.01604,0.02055,-0.07182,-0.07182,-0.07182,-0.00463,0.141877,0,0,0,28,4,0.01833333,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,96.8,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,20.507,19.841,229.971,0.18,19.614,20.334,19.895,19.195,230.967,0.754,2.936,9,1.9,2.829,0.125,0.837,1.059,4.605,12.132,1177.103,8.542,8.542,8.542,225.386,35871.725,2.59728,5312.171,5179.837,4155.617,4882.542,484.616,6670.43,7600,0.22744,5.01219,5,0.002438,0.00135,0.00135,0.00135,0.02023,0.04348,0.04348,0.04348,-0.0008,0.122312,0,0,0,28,4,0.01845077,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,97.2,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,19.598,19.656,230.84,0.18,19.842,19.28,20.395,20.128,231.346,0.77,2.729,9,1.9,2.716,0.12,0.76,0.984,3.622,12.15,1176.581,8.529,8.529,8.529,227.24,34547.966,2.50144,5341.36,4859.497,4163.143,4788,416.571,6706.48,7600,0.22493,4.91545,5,-0.01691,0.00998,0.00998,0.00998,0.0216,0.02157,0.02157,0.02157,0.00342,0.117568,0,0,0,28,4,0.0159093,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,97.6,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,19.978,20.235,229.341,0.18,19.844,19.31,19.46,18.964,230.41,0.769,3.859,9,1.9,3.483,0.075,1.014,1.387,4.545,12.174,1180.439,8.602,8.602,8.602,224.816,39189.372,2.8375,5661.414,4817.652,4427.987,4969.018,461.597,7012.622,7600,0.23244,5.0152,5,0.00304,0.01421,0.01421,0.01421,0.01908,0.01056,0.01056,0.01056,-0.00629,0.077287,0,0,0,28,4,0.02622864,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,98,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,19.442,19.045,229.994,0.18,19.188,19.666,19.677,19.539,230.944,0.777,4.588,9,1.9,3.891,0.066,1.053,1.528,5.008,12.109,1175.374,8.461,8.461,8.461,225.006,37538.54,2.71797,5687.708,4562.526,4562.526,4937.587,500.081,7127.351,7600,0.22926,4.992,5,-0.001599,0.01537,0.01537,0.01537,0.01893,0.0029,0.0029,0.0029,-0.00038,0.062191,0,0,0,28,4,0.02215066,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,98.4,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,20.165,19.846,231.111,0.18,19.112,20.088,20.384,19.349,233.788,0.761,3.442,9,1.9,3.29,0.028,0.879,1.203,3.956,12.144,1175.151,8.513,8.513,8.513,227.18,35198.809,2.54856,5692.846,4506.997,4881.631,5027.158,443.792,7013.914,7600,0.22427,5.07804,5,0.015608,-0.02843,-0.02843,-0.02843,0.02541,-0.10948,-0.10948,-0.10948,0.01621,0.077117,0,0,0,28,4,0.01717251,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,98.8,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,19.951,19.116,231.592,0.18,19.079,19.619,20.255,19.911,233.208,0.743,2.671,9,1.9,2.858,0,0.723,0.963,4.577,12.094,1174.766,8.475,8.475,8.475,227.045,34608.021,2.50579,5381.33,4124.573,4867.345,4791.083,444.34,6626.207,7600,0.22265,5.00473,5,0.000946,0.02066,0.02066,0.02066,0.03012,0.12273,0.12273,0.12273,0.01178,0.128131,0,0,0,28,4,0.01600878,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,99.2,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,19.197,18.862,230.895,0.18,19.638,19.371,19.028,18.891,229.288,0.766,4.559,9,1.9,3.931,-0.061,1.017,1.585,3.954,12.043,1170.052,8.425,8.425,8.425,226.964,35759.904,2.58919,5392.664,4285.309,5265.959,4981.311,464.001,7129.435,7600,0.22595,5.06446,5,0.012892,0.00184,0.00184,0.00184,0.02272,-0.04706,-0.04706,-0.04706,-0.01852,0.061916,0,0,0,28,4,0.01829555,13811.249
E016,1401,test_release_sample,S4,combined_gust_wave,Extreme,Collective Pitch,99.6,recovery,0.1,0.4,75,0.025,35.93,41.77,8,19.5,19.065,19.569,230.378,0.18,19.194,18.911,19.084,19.118,230.305,0.767,4.459,9,1.9,3.811,-0.075,1.055,1.626,3.907,12.166,1183.424,8.506,8.506,8.506,226.491,36961.28,2.67617,5176.341,4278.414,5427.557,4960.771,454.904,7030.054,7600,0.22841,4.96762,5,-0.006475,-0.00217,-0.00217,-0.00217,0.01957,-0.01002,-0.01002,-0.01002,-0.00786,0.074993,0,0,0,28,4,0.02081822,13811.249
E017,1402,test_release_sample,S4,combined_gust_wave,Extreme,IBPC without Preview,0,pre_event,0.1,0.4,75,0.025,35.47,40.09,8,19.5,18.859,19.831,225.547,0.18,19.055,18.736,19.139,24.152,230.464,0.75,-2.571,9,1.9,-1.027,0.283,-0.013,-0.843,8.535,12.099,1172.831,8.54,8.625,8.442,217.083,33486.248,2.42482,4042.137,4700.143,3384.132,4042.137,438.67,5620.051,7600,0.20117,5.06499,5,0.012997,0.00059,0.08553,-0.0977,0.07094,0.00147,0.21382,-0.24426,0.17734,0.26052,0,0,0,0,0,0.01395544,13809.763
E017,1402,test_release_sample,S4,combined_gust_wave,Extreme,IBPC without Preview,0.4,pre_event,0.1,0.4,75,0.025,35.47,40.09,8,19.5,19.131,19.276,224.842,0.18,19.182,18.509,20.063,24.646,228.964,0.746,-4.066,9,1.9,-1.765,0.289,-0.188,-1.42,8.529,12.088,1170.786,8.541,8.525,8.343,216.386,35201.96,2.54906,4321.704,4595.244,3343.982,4086.977,495.33,5818.342,7600,0.20403,4.92552,5,-0.014897,0.06779,0.05221,-0.13,0.07327,0.16802,-0.08329,-0.08074,0.00584,0.234429,0,0,0,0,0,0.01703718,13809.763
E017,1402,test_release_sample,S4,combined_gust_wave,Extreme,IBPC without Preview,0.8,pre_event,0.1,0.4,75,0.025,35.47,40.09,8,19.5,18.758,19.367,223.516,0.18,19.876,19.515,19.164,24.519,229.434,0.757,-3.738,9,1.9,-1.503,0.255,-0.177,-1.208,9.447,12.141,1178.603,8.564,8.508,8.421,214.145,35735.762,2.58772,4510.773,4366.689,3251.521,4042.994,527.649,5713.924,7600,0.2043,4.8624,5,-0.027521,0.07983,0.02353,-0.06302,0.07573,0.03009,-0.07169,0.16746,0.00615,0.248168,0,0,0,0,0,0.01807883,13809.763
E017,1402,test_release_sample,S4,combined_gust_wave,Extreme,IBPC without Preview,1.2,pre_event,0.1,0.4,75,0.025,35.47,40.09,8,19.5,19.568,19.053,224.458,0.18,20.026,18.428,19.145,23.955,227.131,0.761,-3.21,9,1.9,-1.189,0.283,-0.088,-1.196,8.77,12.049,1169.431,8.581,8.449,8.35,215.761,33053.881,2.39352,4618.224,4076.395,3293.384,3996.001,468.412,5571.636,7600,0.20046,5.04311,5,0.008623,0.13428,0.00261,-0.09676,0.07314,0.13613,-0.05232,-0.08435,-0.00649,0.26689,0,0,0,0,0,0.01325302,13809.763
E017,1402,test_release_sample,S4,combined_gust_wave,Extreme,IBPC without Preview,1.6,pre_event,0.1,0.4,75,0.025,35.47,40.09,8,19.5,18.757,18.952,227.617,0.18,18.855,19.473,19.607,24.753,233.079,0.759,-2.648,9,1.9,-0.804,0.227,0.015,-0.909,7.886,12.073,1170.28,8.512,8.389,8.372,219.797,31930.531,2.31217,4671.352,3820.431,3427.46,3973.081,465.514,5381.235,7600,0.19767,4.975,5,-0.005,0.07808,-0.04515,-0.06218,0.06619,-0.14052,-0.11938,0.08644,-0.01736,0.291943,0,0,0,0,0,0.01154206,13809.763
E017,1402,test_release_sample,S4,combined_gust_wave,Extreme,IBPC without Preview,2,pre_event,0.1,0.4,75,0.025,35.47,40.09,8,19.5,19.208,18.733,225.957,0.18,19.49,20.026,18.85,25.8,231.97,0.78,-3.042,9,1.9,-0.861,0.23,-0.079,-1.061,8.779,11.95,1158.319,8.505,8.371,8.349,217.25,31807.985,2.3033,4701.871,3547.711,3547.711,3932.431,512.96,5331.058,7600,0.19753,4.9075,5,-0.0185,0.09727,-0.03702,-0.05888,0.07135,0.04798,0.02031,0.00826,0.01288,0.298545,0,0,0,0,0,0.01136816,13809.763
E017,1402,test_release_sample,S4,combined_gust_wave,Extreme,IBPC without Preview,2.4,pre_event,0.1,0.4,75,0.025,35.47,40.09,8,19.5,18.753,18.855,226.573,0.18,18.545,18.715,18.92,25.729,231.653,0.761,-4.21,9,1.9,-1.348,0.207,-0.223,-1.471,8.857,12.036,1166.417,8.495,8.375,8.368,217.78,34187.424,2.4756,4676.495,3367.661,3781.149,3941.768,489.818,5765.269,7600,0.20095,4.9828,5,-0.003441,0.07251,-0.0477,-0.05449,0.065,-0.0619,-0.02668,0.01097,-0.01586,0.241412,0,0,0,0,0,0.01516739,13809.763
E017,1402,test_release_sample,S4,combined_gust_wave,Extreme,IBPC without Preview,2.8,pre_event,0.1,0.4,75,0.025,35.47,40.09,8,19.5,17.578,19.326,225.81,0.18,18.33,18.565,18.636,25.778,229.582,0.744,-3.282,9,1.9,-0.697,0.183,-0.096,-1.108,9.124,12.056,1168.967,8.586,8.405,8.503,216.756,33120.046,2.39831,4579.286,3230.414,4027.628,3945.776,476.908,5545.097,7600,0.1988,4.99665,5,-0.000671,0.107,-0.07371,0.02353,0.06993,0.08623,-0.06504,0.19505,0.01232,0.270382,0,0,0,0,0,0.01335696,13809.763
E017,1402,test_release_sample,S4,combined_gust_wave,Extreme,IBPC without Preview,3.2,pre_event,0.1,0.4,75,0.025,35.47,40.09,8,19.5,18.607,18.767,225.813,0.18,18.482,19.074,18.907,25.252,231.937,0.777,-2.296,9,1.9,-0.206,0.153,0.086,-0.839,8.119,12.019,1165.481,8.474,8.337,8.446,217.758,29569.486,2.1412,4291.722,3115.42,4157.129,3854.757,492.892,5171.367,7600,0.19256,4.97492,5,-0.005016,0.06223,-0.07521,0.03394,0.06379,-0.11191,-0.00375,0.02604,-0.01536,0.319557,0,0,0,0,0,0.00850508,13809.763
E017,1402,test_release_sample,S4,combined_gust_wave,Extreme,IBPC without Preview,3.6,pre_event,0.1,0.4,75,0.025,35.47,40.09,8,19.5,18.566,18.62,226.243,0.18,18.626,18.722,18.998,25.932,231.67,0.776,-2.296,9,1.9,-0.033,0.139,0.013,-0.804,8.697,11.997,1165.392,8.418,8.272,8.471,217.622,29774.195,2.15603,4040.69,3054.456,4316.611,3803.919,499.642,5129.722,7600,0.19264,5.0174,5,0.00348,0.02333,-0.12296,0.07613,0.07575,-0.09727,-0.11936,0.10547,0.02991,0.325037,0,0,0,0,0,0.00873825,13809.763
E017,1402,test_release_sample,S4,combined_gust_wave,Extreme,IBPC without Preview,4,pre_event,0.1,0.4,75,0.025,35.47,40.09,8,19.5,18.305,18.884,226.247,0.18,18.6,17.948,18.983,27.102,231.417,0.743,-2.34,9,1.9,-0.096,0.123,0.039,-0.853,8.072,12.008,1167.098,8.413,8.37,8.508,218.24,30547.669,2.21203,3771.999,3129.787,4414.211,3771.999,428.141,5188.544,7600,0.1936,5.04757,5,0.009514,-0.01286,-0.05595,0.08222,0.06535,-0.09048,0.16752,0.01522,-0.026,0.317297,0,0,0,0,0,0.00967033,13809.763
E017,1402,test_release_sample,S4,combined_gust_wave,Extreme,IBPC without Preview,4.4,pre_event,0.1,0.4,75,0.025,35.47,40.09,8,19.5,19.094,18.382,227.115,0.18,18.292,18.376,19.486,26.328,233.521,0.77,-1.289,9,1.9,0.581,0.089,0.182,-0.486,8.106,11.987,1160.813,8.369,8.31,8.474,219.076,30178.152,2.18528,3631.576,3364.042,4587.833,3861.151,484.455,5342.194,7600,0.1924,5.0233,5,0.004661,0.00296,-0.05595,0.10835,0.06705,0.03955,0,0.06533,0.00425,0.29708,0,0,0,0,0,0.00923019,13809.763
